Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
2,100_0018_0149.JPG,-38.75107980,143.66990201,101.877,0.009,0.011,0.039
2,100_0018_0150.JPG,-38.75105470,143.66991492,101.820,0.009,0.011,0.039
2,100_0018_0151.JPG,-38.75088106,143.67021203,102.231,0.009,0.011,0.039
2,100_0018_0152.JPG,-38.75072122,143.67048105,102.647,0.009,0.011,0.039
2,100_0018_0153.JPG,-38.75055837,143.67075810,102.825,0.009,0.011,0.038
2,100_0018_0154.JPG,-38.75039575,143.67103093,102.918,0.009,0.011,0.039
2,100_0018_0155.JPG,-38.75027519,143.67122949,102.841,0.009,0.011,0.039
2,100_0018_0156.JPG,-38.75020918,143.67086343,102.195,0.009,0.011,0.039
2,100_0018_0157.JPG,-38.75016838,143.67055231,103.756,0.009,0.011,0.039
2,100_0018_0158.JPG,-38.75032202,143.67027840,101.716,0.009,0.011,0.039
3,100_0019_0001.JPG,-38.74507050,143.67307038,102.851,0.012,0.013,0.029
3,100_0019_0002.JPG,-38.74519222,143.67274885,102.961,0.014,0.016,0.033
3,100_0019_0003.JPG,-38.74523585,143.67261153,103.598,0.012,0.013,0.030
3,100_0019_0004.JPG,-38.74548371,143.67248676,102.841,0.012,0.013,0.029
3,100_0019_0005.JPG,-38.74565909,143.67236092,103.572,0.012,0.014,0.030
3,100_0019_0006.JPG,-38.74582971,143.67219990,104.237,0.012,0.014,0.030
3,100_0019_0007.JPG,-38.74570189,143.67253993,103.345,0.012,0.014,0.030
3,100_0019_0008.JPG,-38.74558690,143.67284688,103.103,0.013,0.016,0.033
3,100_0019_0009.JPG,-38.74547175,143.67315458,103.101,0.011,0.013,0.029
3,100_0019_0010.JPG,-38.74535593,143.67346743,103.139,0.012,0.014,0.030
3,100_0019_0011.JPG,-38.74533187,143.67354806,102.931,0.015,0.017,0.035
3,100_0019_0012.JPG,-38.74560745,143.67366572,102.272,0.015,0.017,0.035
3,100_0019_0013.JPG,-38.74572594,143.67367094,103.262,0.012,0.013,0.030
3,100_0019_0014.JPG,-38.74584551,143.67334465,102.289,0.011,0.013,0.029
3,100_0019_0015.JPG,-38.74596491,143.67303525,102.745,0.013,0.015,0.031
3,100_0019_0016.JPG,-38.74608038,143.67274348,102.602,0.014,0.016,0.033
3,100_0019_0017.JPG,-38.74619109,143.67243053,103.133,0.013,0.015,0.031
3,100_0019_0018.JPG,-38.74630600,143.67210791,103.083,0.014,0.016,0.033
3,100_0019_0019.JPG,-38.74642497,143.67179982,103.213,0.015,0.018,0.036
3,100_0019_0020.JPG,-38.74645269,143.67173936,103.399,0.014,0.015,0.032
3,100_0019_0021.JPG,-38.74670307,143.67158231,103.354,0.015,0.017,0.034
3,100_0019_0022.JPG,-38.74693789,143.67139971,104.316,0.012,0.013,0.029
3,100_0019_0023.JPG,-38.74704961,143.67131566,105.290,0.013,0.014,0.031
3,100_0019_0024.JPG,-38.74691865,143.67166300,103.549,0.012,0.014,0.030
3,100_0019_0025.JPG,-38.74680405,143.67197251,103.327,0.014,0.016,0.033
3,100_0019_0026.JPG,-38.74668837,143.67228455,103.274,0.011,0.013,0.029
3,100_0019_0027.JPG,-38.74657328,143.67259365,103.275,0.012,0.014,0.030
3,100_0019_0028.JPG,-38.74645732,143.67290411,103.263,0.014,0.016,0.033
3,100_0019_0029.JPG,-38.74634569,143.67320285,103.318,0.011,0.013,0.029
3,100_0019_0030.JPG,-38.74633721,143.67323013,103.151,0.014,0.016,0.033
3,100_0019_0031.JPG,-38.74660144,143.67309178,103.064,0.012,0.014,0.030
3,100_0019_0032.JPG,-38.74682728,143.67290632,104.024,0.013,0.014,0.031
3,100_0019_0033.JPG,-38.74688631,143.67286502,104.286,0.012,0.013,0.029
3,100_0019_0034.JPG,-38.74695376,143.67279194,104.479,0.015,0.017,0.034
3,100_0019_0035.JPG,-38.74707279,143.67245875,103.244,0.015,0.018,0.035
3,100_0019_0036.JPG,-38.74719162,143.67214472,102.764,0.012,0.014,0.029
3,100_0019_0037.JPG,-38.74730573,143.67183282,103.317,0.013,0.015,0.032
3,100_0019_0038.JPG,-38.74741764,143.67151798,103.800,0.015,0.018,0.035
3,100_0019_0039.JPG,-38.74753330,143.67120586,104.243,0.012,0.014,0.029
3,100_0019_0040.JPG,-38.74761338,143.67101049,103.991,0.014,0.015,0.032
3,100_0019_0041.JPG,-38.74788149,143.67094055,102.464,0.009,0.010,0.022
3,100_0019_0042.JPG,-38.74812237,143.67080617,103.027,0.009,0.010,0.022
3,100_0019_0043.JPG,-38.74812208,143.67081734,103.132,0.009,0.010,0.022
3,100_0019_0044.JPG,-38.74799684,143.67115209,102.545,0.009,0.010,0.022
3,100_0019_0045.JPG,-38.74788355,143.67145911,102.214,0.009,0.010,0.022
3,100_0019_0046.JPG,-38.74776740,143.67177244,102.250,0.009,0.010,0.022
3,100_0019_0047.JPG,-38.74765099,143.67208715,102.213,0.009,0.010,0.022
3,100_0019_0048.JPG,-38.74754357,143.67236992,102.303,0.009,0.010,0.022
3,100_0019_0049.JPG,-38.74754969,143.67237009,102.065,0.009,0.010,0.021
3,100_0019_0050.JPG,-38.74780541,143.67221093,101.760,0.009,0.010,0.021
3,100_0019_0051.JPG,-38.74789295,143.67214656,102.208,0.009,0.010,0.022
3,100_0019_0052.JPG,-38.74810569,143.67207943,102.749,0.009,0.010,0.021
3,100_0019_0053.JPG,-38.74822495,143.67175903,102.304,0.009,0.010,0.021
3,100_0019_0054.JPG,-38.74833610,143.67144653,102.603,0.009,0.010,0.021
3,100_0019_0055.JPG,-38.74844758,143.67113807,102.710,0.009,0.010,0.021
3,100_0019_0056.JPG,-38.74856579,143.67083262,103.087,0.009,0.010,0.022
3,100_0019_0057.JPG,-38.74862976,143.67066913,103.734,0.009,0.010,0.021
3,100_0019_0058.JPG,-38.74890778,143.67063917,102.952,0.009,0.010,0.022
3,100_0019_0059.JPG,-38.74911664,143.67055178,103.986,0.009,0.010,0.021
3,100_0019_0060.JPG,-38.74899098,143.67088898,103.218,0.009,0.010,0.021
3,100_0019_0061.JPG,-38.74887573,143.67119862,103.167,0.009,0.010,0.021
3,100_0019_0062.JPG,-38.74875945,143.67151028,103.114,0.009,0.010,0.022
3,100_0019_0063.JPG,-38.74864373,143.67181789,103.186,0.009,0.010,0.021
3,100_0019_0064.JPG,-38.74860341,143.67193743,102.958,0.009,0.010,0.021
3,100_0019_0065.JPG,-38.74888714,143.67188518,102.639,0.009,0.010,0.021
3,100_0019_0066.JPG,-38.74910717,143.67178705,104.131,0.009,0.010,0.021
3,100_0019_0067.JPG,-38.74921589,143.67146598,102.418,0.009,0.010,0.021
3,100_0019_0068.JPG,-38.74933873,143.67116050,102.655,0.009,0.010,0.021
3,100_0019_0069.JPG,-38.74945527,143.67085398,103.211,0.009,0.010,0.022
3,100_0019_0070.JPG,-38.74957312,143.67055335,103.193,0.009,0.010,0.022
3,100_0019_0071.JPG,-38.74962568,143.67040726,103.599,0.009,0.010,0.021
3,100_0019_0072.JPG,-38.74990878,143.67032882,103.221,0.009,0.010,0.021
3,100_0019_0073.JPG,-38.75010770,143.67027516,103.586,0.009,0.010,0.021
3,100_0019_0074.JPG,-38.74998153,143.67061811,102.397,0.009,0.010,0.021
3,100_0019_0075.JPG,-38.74986738,143.67092901,101.972,0.009,0.010,0.022
3,100_0019_0076.JPG,-38.74975066,143.67124145,102.222,0.009,0.010,0.021
3,100_0019_0077.JPG,-38.74963483,143.67155096,102.442,0.009,0.010,0.021
3,100_0019_0078.JPG,-38.74960422,143.67164772,102.511,0.009,0.010,0.021
3,100_0019_0079.JPG,-38.74988565,143.67158338,102.133,0.009,0.010,0.022
3,100_0019_0080.JPG,-38.75010519,143.67149677,103.716,0.009,0.010,0.021
3,100_0019_0081.JPG,-38.75022386,143.67117713,102.093,0.009,0.010,0.021
3,100_0019_0082.JPG,-38.75028820,143.67098600,102.310,0.009,0.010,0.021
3,100_0019_0083.JPG,-38.75022290,143.67065146,100.354,0.009,0.010,0.021
3,100_0019_0084.JPG,-38.75021603,143.67056567,101.218,0.009,0.010,0.021
3,100_0019_0085.JPG,-38.74995355,143.67042442,101.890,0.009,0.010,0.021
3,100_0019_0086.JPG,-38.74984315,143.67034411,102.693,0.009,0.010,0.021
3,100_0019_0087.JPG,-38.74956224,143.67042319,102.690,0.009,0.010,0.021
3,100_0019_0088.JPG,-38.74930188,143.67049400,101.958,0.009,0.010,0.021
3,100_0019_0089.JPG,-38.74920934,143.67052456,101.326,0.009,0.010,0.021
3,100_0019_0090.JPG,-38.74945286,143.67071950,101.184,0.009,0.010,0.021
3,100_0019_0091.JPG,-38.74970502,143.67084515,102.813,0.009,0.010,0.021
3,100_0019_0092.JPG,-38.74995643,143.67098195,103.815,0.009,0.010,0.021
3,100_0019_0093.JPG,-38.75019037,143.67113531,103.828,0.009,0.010,0.021
3,100_0019_0094.JPG,-38.75030161,143.67119996,103.638,0.009,0.010,0.021
3,100_0019_0095.JPG,-38.75007250,143.67143079,103.022,0.009,0.010,0.021
3,100_0019_0096.JPG,-38.74994352,143.67155415,102.589,0.009,0.010,0.021
3,100_0019_0097.JPG,-38.74968190,143.67140154,101.636,0.009,0.010,0.021
3,100_0019_0098.JPG,-38.74944377,143.67123709,102.277,0.009,0.010,0.021
3,100_0019_0099.JPG,-38.74920216,143.67108921,103.058,0.009,0.010,0.021
3,100_0019_0100.JPG,-38.74895849,143.67094331,103.032,0.009,0.010,0.021
3,100_0019_0101.JPG,-38.74871858,143.67079426,102.995,0.009,0.010,0.021
3,100_0019_0102.JPG,-38.74854814,143.67069068,103.661,0.009,0.010,0.021
3,100_0019_0103.JPG,-38.74826519,143.67076976,102.806,0.009,0.010,0.021
3,100_0019_0104.JPG,-38.74800696,143.67083980,102.527,0.009,0.010,0.021
3,100_0019_0105.JPG,-38.74791610,143.67087163,102.240,0.009,0.010,0.021
3,100_0019_0106.JPG,-38.74816988,143.67104769,102.133,0.009,0.010,0.021
3,100_0019_0107.JPG,-38.74842116,143.67118293,103.239,0.009,0.010,0.021
3,100_0019_0108.JPG,-38.74866509,143.67133242,104.040,0.009,0.010,0.021
3,100_0019_0109.JPG,-38.74890657,143.67148005,103.866,0.009,0.010,0.021
3,100_0019_0110.JPG,-38.74914343,143.67162925,103.188,0.009,0.010,0.021
3,100_0019_0111.JPG,-38.74931066,143.67173306,102.938,0.009,0.010,0.021
3,100_0019_0112.JPG,-38.74902337,143.67182115,102.452,0.009,0.010,0.021
3,100_0019_0113.JPG,-38.74876849,143.67189710,102.529,0.009,0.010,0.021
3,100_0019_0114.JPG,-38.74868041,143.67191626,102.362,0.009,0.010,0.021
3,100_0019_0115.JPG,-38.74841795,143.67175961,102.138,0.009,0.010,0.021
3,100_0019_0116.JPG,-38.74817876,143.67160565,102.755,0.009,0.010,0.021
3,100_0019_0117.JPG,-38.74793686,143.67145798,103.210,0.009,0.010,0.021
3,100_0019_0118.JPG,-38.74769393,143.67130946,103.616,0.009,0.010,0.021
3,100_0019_0119.JPG,-38.74745598,143.67116083,103.900,0.009,0.010,0.021
3,100_0019_0120.JPG,-38.74739272,143.67112521,103.900,0.009,0.010,0.021
3,100_0019_0121.JPG,-38.74712752,143.67128481,102.951,0.009,0.010,0.021
3,100_0019_0122.JPG,-38.74693149,143.67140954,102.066,0.009,0.010,0.021
3,100_0019_0123.JPG,-38.74719137,143.67157734,102.106,0.009,0.010,0.021
3,100_0019_0124.JPG,-38.74743573,143.67172125,102.847,0.009,0.010,0.021
3,100_0019_0125.JPG,-38.74767690,143.67187206,102.927,0.009,0.010,0.021
3,100_0019_0126.JPG,-38.74791692,143.67201829,103.027,0.009,0.010,0.021
3,100_0019_0127.JPG,-38.74804863,143.67210148,103.106,0.009,0.010,0.021
3,100_0019_0128.JPG,-38.74785897,143.67216173,102.339,0.009,0.010,0.021
3,100_0019_0129.JPG,-38.74761987,143.67233345,102.042,0.009,0.010,0.021
3,100_0019_0130.JPG,-38.74755565,143.67237280,101.809,0.009,0.010,0.021
3,100_0019_0131.JPG,-38.74728993,143.67220791,101.680,0.009,0.010,0.021
3,100_0019_0132.JPG,-38.74704933,143.67205820,102.545,0.009,0.010,0.021
3,100_0019_0133.JPG,-38.74680858,143.67190942,103.120,0.009,0.010,0.021
3,100_0019_0134.JPG,-38.74657006,143.67176117,103.314,0.009,0.010,0.021
3,100_0019_0135.JPG,-38.74648744,143.67171742,103.205,0.009,0.010,0.021
3,100_0019_0136.JPG,-38.74623185,143.67190126,102.598,0.009,0.010,0.021
3,100_0019_0137.JPG,-38.74606968,143.67202597,102.717,0.009,0.010,0.021
3,100_0019_0138.JPG,-38.74633227,143.67219292,101.904,0.009,0.010,0.021
3,100_0019_0139.JPG,-38.74657603,143.67233771,102.231,0.009,0.010,0.021
3,100_0019_0140.JPG,-38.74681551,143.67248662,102.542,0.009,0.010,0.020
3,100_0019_0141.JPG,-38.74705942,143.67263232,103.206,0.009,0.010,0.021
3,100_0019_0142.JPG,-38.74711716,143.67267471,103.447,0.009,0.010,0.021
3,100_0019_0143.JPG,-38.74686477,143.67285122,102.283,0.009,0.010,0.021
3,100_0019_0144.JPG,-38.74680134,143.67289785,102.083,0.009,0.010,0.021
3,100_0019_0145.JPG,-38.74668395,143.67297595,101.742,0.009,0.010,0.020
3,100_0019_0146.JPG,-38.74642032,143.67281240,101.902,0.009,0.010,0.020
3,100_0019_0147.JPG,-38.74617704,143.67266073,102.636,0.009,0.010,0.021
3,100_0019_0148.JPG,-38.74593660,143.67251430,102.646,0.009,0.010,0.021
3,100_0019_0149.JPG,-38.74569680,143.67236590,102.765,0.009,0.010,0.020
3,100_0019_0150.JPG,-38.74562732,143.67232826,102.874,0.009,0.010,0.021
3,100_0019_0151.JPG,-38.74537123,143.67251331,102.238,0.009,0.010,0.021
3,100_0019_0152.JPG,-38.74520654,143.67263697,102.122,0.009,0.010,0.020
3,100_0019_0153.JPG,-38.74547257,143.67280496,102.172,0.009,0.010,0.020
3,100_0019_0154.JPG,-38.74571250,143.67295261,102.541,0.009,0.010,0.020
3,100_0019_0155.JPG,-38.74595223,143.67309774,102.490,0.009,0.010,0.021
3,100_0019_0156.JPG,-38.74619501,143.67324512,102.813,0.009,0.010,0.020
3,100_0019_0157.JPG,-38.74625423,143.67329038,102.750,0.009,0.010,0.021
3,100_0019_0158.JPG,-38.74599894,143.67347729,102.188,0.009,0.010,0.021
3,100_0019_0159.JPG,-38.74582881,143.67359397,102.210,0.009,0.010,0.021
3,100_0019_0160.JPG,-38.74556492,143.67343220,101.693,0.009,0.010,0.020
3,100_0019_0161.JPG,-38.74532380,143.67328435,101.880,0.009,0.010,0.020
4,100_0020_0001.JPG,-38.74031034,143.67748067,103.057,0.020,0.021,0.032
4,100_0020_0002.JPG,-38.74034798,143.67710270,102.606,0.025,0.026,0.038
4,100_0020_0003.JPG,-38.74041170,143.67676726,103.122,0.028,0.029,0.042
4,100_0020_0004.JPG,-38.74043929,143.67670195,103.394,0.024,0.025,0.036
4,100_0020_0005.JPG,-38.74066303,143.67651106,103.152,0.021,0.022,0.033
4,100_0020_0006.JPG,-38.74087820,143.67630792,103.238,0.021,0.022,0.033
4,100_0020_0007.JPG,-38.74107519,143.67612298,103.436,0.020,0.021,0.032
4,100_0020_0008.JPG,-38.74101475,143.67649885,102.339,0.021,0.022,0.033
4,100_0020_0009.JPG,-38.74096263,143.67683184,102.201,0.018,0.021,0.031
4,100_0020_0010.JPG,-38.74091039,143.67717183,102.202,0.015,0.016,0.025
4,100_0020_0011.JPG,-38.74085863,143.67750607,102.027,0.017,0.019,0.029
4,100_0020_0012.JPG,-38.74080693,143.67784716,102.183,0.015,0.016,0.024
4,100_0020_0013.JPG,-38.74075990,143.67815778,102.587,0.015,0.017,0.026
4,100_0020_0014.JPG,-38.74076265,143.67816616,102.515,0.015,0.016,0.025
4,100_0020_0015.JPG,-38.74100309,143.67795716,102.145,0.014,0.016,0.024
4,100_0020_0016.JPG,-38.74122198,143.67775102,102.783,0.016,0.018,0.027
4,100_0020_0017.JPG,-38.74140485,143.67756760,103.384,0.017,0.019,0.029
4,100_0020_0018.JPG,-38.74143876,143.67721971,103.052,0.018,0.020,0.030
4,100_0020_0019.JPG,-38.74149473,143.67687940,102.992,0.015,0.016,0.024
4,100_0020_0020.JPG,-38.74155505,143.67653495,103.331,0.016,0.018,0.027
4,100_0020_0021.JPG,-38.74160693,143.67619442,103.464,0.018,0.021,0.032
4,100_0020_0022.JPG,-38.74165221,143.67586271,103.521,0.015,0.017,0.025
4,100_0020_0023.JPG,-38.74170816,143.67553227,103.250,0.016,0.018,0.028
4,100_0020_0024.JPG,-38.74172254,143.67550283,103.473,0.015,0.017,0.026
4,100_0020_0025.JPG,-38.74194670,143.67530633,103.148,0.016,0.018,0.028
4,100_0020_0026.JPG,-38.74216183,143.67510494,103.041,0.018,0.021,0.032
4,100_0020_0027.JPG,-38.74234595,143.67493115,103.967,0.014,0.016,0.024
4,100_0020_0028.JPG,-38.74228818,143.67530793,102.991,0.015,0.016,0.025
4,100_0020_0029.JPG,-38.74223708,143.67564262,102.647,0.016,0.018,0.027
4,100_0020_0030.JPG,-38.74218507,143.67597818,102.576,0.018,0.021,0.032
4,100_0020_0031.JPG,-38.74213357,143.67631773,102.436,0.015,0.017,0.026
4,100_0020_0032.JPG,-38.74208228,143.67665485,102.562,0.017,0.020,0.030
4,100_0020_0033.JPG,-38.74204509,143.67692492,102.584,0.018,0.021,0.031
4,100_0020_0034.JPG,-38.74227909,143.67673433,102.178,0.016,0.018,0.027
4,100_0020_0035.JPG,-38.74248836,143.67651254,103.110,0.017,0.019,0.029
4,100_0020_0036.JPG,-38.74261611,143.67637678,103.474,0.015,0.016,0.025
4,100_0020_0037.JPG,-38.74268971,143.67629633,103.779,0.017,0.019,0.029
4,100_0020_0038.JPG,-38.74271563,143.67594983,102.455,0.017,0.019,0.028
4,100_0020_0039.JPG,-38.74277541,143.67560685,102.475,0.018,0.020,0.030
4,100_0020_0040.JPG,-38.74282796,143.67526646,102.690,0.014,0.016,0.024
4,100_0020_0041.JPG,-38.74287593,143.67492685,103.120,0.015,0.016,0.025
4,100_0020_0042.JPG,-38.74293064,143.67459356,103.310,0.017,0.019,0.028
4,100_0020_0043.JPG,-38.74299107,143.67429336,103.419,0.018,0.020,0.030
4,100_0020_0044.JPG,-38.74322559,143.67411515,103.173,0.017,0.018,0.028
4,100_0020_0045.JPG,-38.74344680,143.67390791,103.832,0.018,0.020,0.030
4,100_0020_0046.JPG,-38.74362292,143.67373447,104.165,0.018,0.020,0.031
4,100_0020_0047.JPG,-38.74356470,143.67411080,102.700,0.019,0.021,0.032
4,100_0020_0048.JPG,-38.74351501,143.67444713,102.925,0.015,0.016,0.025
4,100_0020_0049.JPG,-38.74346208,143.67478601,102.685,0.017,0.019,0.029
4,100_0020_0050.JPG,-38.74341043,143.67512242,102.267,0.015,0.016,0.024
4,100_0020_0051.JPG,-38.74335946,143.67545895,102.180,0.016,0.018,0.027
4,100_0020_0052.JPG,-38.74330802,143.67578186,102.029,0.018,0.020,0.031
4,100_0020_0053.JPG,-38.74330605,143.67581686,101.807,0.016,0.018,0.027
4,100_0020_0054.JPG,-38.74355937,143.67567016,101.951,0.014,0.016,0.024
4,100_0020_0055.JPG,-38.74378641,143.67546470,103.041,0.015,0.016,0.024
4,100_0020_0056.JPG,-38.74392908,143.67533109,103.412,0.016,0.017,0.026
4,100_0020_0057.JPG,-38.74397163,143.67496768,103.112,0.015,0.017,0.025
4,100_0020_0058.JPG,-38.74402882,143.67463076,102.825,0.017,0.019,0.029
4,100_0020_0059.JPG,-38.74408211,143.67429480,102.765,0.015,0.016,0.024
4,100_0020_0060.JPG,-38.74413511,143.67395067,102.785,0.016,0.017,0.026
4,100_0020_0061.JPG,-38.74418937,143.67360874,103.459,0.018,0.020,0.031
4,100_0020_0062.JPG,-38.74424079,143.67328648,103.773,0.015,0.016,0.024
4,100_0020_0063.JPG,-38.74425883,143.67326579,103.887,0.019,0.021,0.032
4,100_0020_0064.JPG,-38.74449359,143.67310492,103.246,0.015,0.016,0.024
4,100_0020_0065.JPG,-38.74472942,143.67293098,103.040,0.016,0.018,0.026
4,100_0020_0066.JPG,-38.74485584,143.67284203,103.455,0.018,0.020,0.030
4,100_0020_0067.JPG,-38.74479715,143.67322085,102.240,0.018,0.020,0.031
4,100_0020_0068.JPG,-38.74474595,143.67355425,102.338,0.015,0.016,0.025
4,100_0020_0069.JPG,-38.74469284,143.67389536,102.438,0.017,0.018,0.028
4,100_0020_0070.JPG,-38.74464117,143.67423463,102.264,0.015,0.016,0.024
4,100_0020_0071.JPG,-38.74458973,143.67457137,102.179,0.016,0.017,0.026
4,100_0020_0072.JPG,-38.74454929,143.67484751,102.032,0.017,0.018,0.027
4,100_0020_0073.JPG,-38.74480296,143.67470152,102.666,0.019,0.021,0.032
4,100_0020_0074.JPG,-38.74503582,143.67448772,103.167,0.015,0.016,0.024
4,100_0020_0075.JPG,-38.74517524,143.67435268,103.691,0.016,0.017,0.026
4,100_0020_0076.JPG,-38.74521605,143.67399632,103.423,0.017,0.018,0.027
4,100_0020_0077.JPG,-38.74527465,143.67365518,103.121,0.018,0.021,0.031
4,100_0020_0078.JPG,-38.74529433,143.67352928,103.268,0.016,0.017,0.026
4,100_0020_0079.JPG,-38.74517909,143.67319732,103.095,0.017,0.019,0.028
4,100_0020_0080.JPG,-38.74514009,143.67309158,103.499,0.015,0.016,0.024
4,100_0020_0081.JPG,-38.74484795,143.67302269,102.315,0.015,0.017,0.025
4,100_0020_0082.JPG,-38.74465095,143.67298160,101.929,0.011,0.012,0.018
4,100_0020_0083.JPG,-38.74439561,143.67316591,101.879,0.011,0.012,0.019
4,100_0020_0084.JPG,-38.74416574,143.67333593,101.819,0.011,0.012,0.018
4,100_0020_0085.JPG,-38.74394945,143.67349398,101.782,0.011,0.012,0.018
4,100_0020_0086.JPG,-38.74394681,143.67350104,101.717,0.011,0.012,0.018
4,100_0020_0087.JPG,-38.74421903,143.67361656,101.827,0.011,0.012,0.019
4,100_0020_0088.JPG,-38.74448820,143.67366405,103.032,0.011,0.012,0.018
4,100_0020_0089.JPG,-38.74476145,143.67371233,104.050,0.011,0.012,0.019
4,100_0020_0090.JPG,-38.74502930,143.67377267,104.530,0.011,0.012,0.018
4,100_0020_0091.JPG,-38.74529031,143.67384033,104.738,0.011,0.012,0.018
4,100_0020_0092.JPG,-38.74539588,143.67386979,104.430,0.012,0.013,0.019
4,100_0020_0093.JPG,-38.74521134,143.67417266,103.335,0.011,0.012,0.019
4,100_0020_0094.JPG,-38.74505269,143.67443185,103.105,0.011,0.012,0.018
4,100_0020_0095.JPG,-38.74501997,143.67447270,102.905,0.011,0.012,0.019
4,100_0020_0096.JPG,-38.74472927,143.67440317,102.026,0.011,0.012,0.018
4,100_0020_0097.JPG,-38.74446873,143.67433320,102.560,0.011,0.012,0.018
4,100_0020_0098.JPG,-38.74420478,143.67426698,103.068,0.011,0.012,0.019
4,100_0020_0099.JPG,-38.74394281,143.67420130,103.366,0.011,0.012,0.018
4,100_0020_0100.JPG,-38.74367850,143.67413687,103.205,0.011,0.012,0.019
4,100_0020_0101.JPG,-38.74341541,143.67406932,103.334,0.011,0.012,0.018
4,100_0020_0102.JPG,-38.74326118,143.67403540,103.378,0.011,0.012,0.018
4,100_0020_0103.JPG,-38.74302721,143.67426502,102.920,0.012,0.012,0.019
4,100_0020_0104.JPG,-38.74281543,143.67447058,102.889,0.012,0.012,0.018
4,100_0020_0105.JPG,-38.74270149,143.67458977,102.640,0.011,0.012,0.018
4,100_0020_0106.JPG,-38.74296763,143.67472636,102.656,0.011,0.012,0.018
4,100_0020_0107.JPG,-38.74323078,143.67478709,103.739,0.011,0.012,0.018
4,100_0020_0108.JPG,-38.74349926,143.67482981,104.437,0.011,0.013,0.019
4,100_0020_0109.JPG,-38.74377083,143.67488265,104.669,0.011,0.012,0.018
4,100_0020_0110.JPG,-38.74403389,143.67493914,104.762,0.011,0.012,0.018
4,100_0020_0111.JPG,-38.74429590,143.67499526,104.883,0.012,0.013,0.019
4,100_0020_0112.JPG,-38.74434047,143.67500678,105.054,0.011,0.012,0.018
4,100_0020_0113.JPG,-38.74408421,143.67520993,103.855,0.011,0.012,0.018
4,100_0020_0114.JPG,-38.74385657,143.67538845,103.263,0.012,0.013,0.019
4,100_0020_0115.JPG,-38.74365923,143.67553478,102.917,0.011,0.012,0.018
4,100_0020_0116.JPG,-38.74337163,143.67546368,102.434,0.011,0.012,0.018
4,100_0020_0117.JPG,-38.74310885,143.67539615,102.876,0.012,0.012,0.018
4,100_0020_0118.JPG,-38.74284546,143.67533145,103.100,0.011,0.012,0.018
4,100_0020_0119.JPG,-38.74258351,143.67526520,102.957,0.011,0.012,0.018
4,100_0020_0120.JPG,-38.74231890,143.67519757,103.194,0.012,0.012,0.019
4,100_0020_0121.JPG,-38.74210388,143.67514965,102.917,0.011,0.012,0.018
4,100_0020_0122.JPG,-38.74186466,143.67537480,102.805,0.011,0.012,0.018
4,100_0020_0123.JPG,-38.74165126,143.67557492,102.853,0.012,0.012,0.019
4,100_0020_0124.JPG,-38.74152530,143.67570068,102.678,0.011,0.012,0.019
4,100_0020_0125.JPG,-38.74179714,143.67582160,102.899,0.012,0.012,0.019
4,100_0020_0126.JPG,-38.74206151,143.67587988,103.654,0.011,0.012,0.018
4,100_0020_0127.JPG,-38.74233869,143.67591475,103.720,0.011,0.012,0.018
4,100_0020_0128.JPG,-38.74260767,143.67597228,104.044,0.012,0.012,0.019
4,100_0020_0129.JPG,-38.74286899,143.67603765,104.216,0.012,0.012,0.018
4,100_0020_0130.JPG,-38.74298376,143.67606666,104.480,0.011,0.012,0.018
4,100_0020_0131.JPG,-38.74272868,143.67626992,103.332,0.011,0.012,0.018
4,100_0020_0132.JPG,-38.74257785,143.67639211,102.870,0.011,0.012,0.018
4,100_0020_0133.JPG,-38.74237609,143.67659714,102.482,0.012,0.012,0.018
4,100_0020_0134.JPG,-38.74235385,143.67660854,102.394,0.011,0.012,0.018
4,100_0020_0135.JPG,-38.74207016,143.67653646,102.075,0.011,0.012,0.018
4,100_0020_0136.JPG,-38.74180862,143.67647148,102.540,0.012,0.013,0.019
4,100_0020_0137.JPG,-38.74154295,143.67640419,102.980,0.011,0.012,0.018
4,100_0020_0138.JPG,-38.74127963,143.67633650,103.746,0.012,0.012,0.018
4,100_0020_0139.JPG,-38.74101737,143.67627043,104.344,0.012,0.012,0.018
4,100_0020_0140.JPG,-38.74092385,143.67625214,104.090,0.011,0.012,0.018
4,100_0020_0141.JPG,-38.74068623,143.67647998,103.414,0.012,0.012,0.019
4,100_0020_0142.JPG,-38.74047064,143.67668191,103.432,0.011,0.012,0.018
4,100_0020_0143.JPG,-38.74034626,143.67680476,103.323,0.011,0.012,0.018
4,100_0020_0144.JPG,-38.74062501,143.67690998,103.138,0.011,0.012,0.018
4,100_0020_0145.JPG,-38.74089779,143.67695318,103.927,0.012,0.012,0.019
4,100_0020_0146.JPG,-38.74116128,143.67701362,104.421,0.011,0.012,0.018
4,100_0020_0147.JPG,-38.74142270,143.67708031,104.432,0.011,0.012,0.018
4,100_0020_0148.JPG,-38.74168522,143.67714843,104.467,0.012,0.012,0.018
4,100_0020_0149.JPG,-38.74180010,143.67717487,104.562,0.012,0.012,0.018
4,100_0020_0150.JPG,-38.74156447,143.67741371,103.598,0.011,0.012,0.018
4,100_0020_0151.JPG,-38.74135603,143.67762356,103.105,0.012,0.012,0.019
4,100_0020_0152.JPG,-38.74124243,143.67773225,102.837,0.011,0.012,0.018
